sale_id,dealership_id,sale_date,model,model_year,car_type,production_cost,sale_price,discount_applied
7123,8,2/7/2023,A4,2022,Gas,40609.79,58013.98,0
7124,3,5/19/2024,RS5,2024,Gas,69523.88,99319.83,0
7125,7,6/10/2024,Q7,2022,Gas,56005.19,80007.41,1236.29
7126,8,6/10/2024,A4,2024,Gas,54456.85,77795.5,0
7127,3,8/5/2023,Q8,2022,Hybrid,60152.36,85931.95,0
7128,5,10/6/2024,TT,2022,Gas,52418.49,74883.55,0
7129,3,12/15/2022,RS5,2024,Gas,54857.22,78367.46,0
7130,9,8/30/2023,e-tron GT,2022,Electric,76119.27,108741.82,0
7131,1,12/28/2024,e-tron GT,2023,Electric,81306.67,116152.38,0
7132,9,1/29/2023,Q8,2022,Hybrid,59980.35,85686.22,0
7133,10,4/5/2022,A3,2024,Gas,24512.94,35018.49,0
7134,7,11/30/2024,A3,2023,Gas,26510.97,37872.82,0
7135,5,8/9/2022,e-tron GT,2024,Electric,85875.93,122679.9,0
7136,6,11/3/2024,Q5,2024,Gas,54120.04,77314.35,0
7137,9,4/21/2023,e-tron GT,2023,Electric,81746.79,116781.13,0
7138,7,12/12/2023,RS5,2022,Gas,81723.6,116748,0
7139,2,2/16/2023,Q8,2022,Hybrid,53886,76980,0
7140,10,8/3/2024,e-tron GT,2024,Electric,77125.29,110178.98,0
7141,6,12/23/2023,e-tron GT,2023,Electric,99749.55,142499.36,0
7142,8,8/24/2022,TT,2022,Gas,55909.06,79870.09,0
7143,8,10/23/2023,Q7,2024,Gas,52737.61,75339.45,0
7144,10,10/3/2024,A4,2024,Gas,46331.08,66187.26,0
7145,9,2/24/2023,e-tron GT,2023,Electric,99092.69,141560.98,0
7146,10,11/16/2022,A4,2023,Gas,54433.8,77762.57,0
7147,5,5/17/2022,Q5,2023,Gas,38786.85,55409.79,0
7148,4,10/26/2022,A4,2024,Gas,52404.07,74862.96,0
7149,3,1/28/2023,e-tron GT,2022,Electric,76103.7,108719.57,0
7150,2,7/28/2023,Q8,2023,Hybrid,57704.25,82434.64,0
7151,7,2/24/2024,Q7,2024,Gas,54483.49,77833.55,0
7152,2,10/3/2024,A3,2022,Gas,35836.28,51194.69,0
7153,7,11/2/2022,TT,2024,Gas,54334.62,77620.89,0
7154,1,10/2/2022,e-tron GT,2023,Electric,91339.92,130485.6,0
7155,5,7/10/2024,A3,2023,Gas,37659.57,53799.38,0
7156,1,9/16/2022,Q8,2024,Hybrid,73293.24,104704.63,0
7157,7,5/12/2023,A3,2024,Gas,39961.4,57087.72,0
7158,5,9/11/2024,RS5,2024,Gas,66101.96,94431.37,0
7159,1,1/3/2022,Q7,2024,Gas,48661.85,69516.93,0
7160,6,3/27/2022,Q5,2024,Gas,44623.89,63748.41,0
7161,1,10/4/2023,Q7,2022,Gas,60500.11,86428.73,0
7162,9,2/15/2022,e-tron GT,2022,Electric,99001.08,141430.12,0
7163,1,8/8/2022,TT,2024,Gas,45370.67,64815.24,0
7164,10,12/16/2023,Q5,2024,Gas,40591.3,57987.57,0
7165,1,5/16/2022,Q5,2023,Gas,58979.93,84257.04,0
7166,10,8/8/2023,RS5,2022,Gas,66259.45,94656.35,0
7167,8,12/24/2024,A4,2023,Gas,34789.29,49698.98,0
7168,4,7/13/2023,A4,2023,Gas,33247.73,47496.76,0
7169,7,7/3/2022,TT,2023,Gas,47896.3,68423.28,0
7170,10,7/1/2023,RS5,2024,Gas,73646.25,105208.93,0
7171,9,10/10/2024,A4,2023,Gas,39744.97,56778.53,0
7172,1,3/14/2024,TT,2022,Gas,41038.53,58626.47,0
7173,5,10/1/2023,TT,2024,Gas,38608.22,55154.6,0
7174,6,7/16/2023,A3,2023,Gas,29833.54,42619.34,0
7175,6,9/4/2023,Q8,2023,Hybrid,52026.37,74323.39,0
7176,9,6/4/2023,Q4 e-tron,2024,Electric,54527.07,77895.81,0
7177,4,1/15/2022,e-tron GT,2024,Electric,90792.92,129704.17,0
7178,5,8/26/2022,TT,2024,Gas,42651.31,60930.45,0
7179,2,7/24/2023,e-tron GT,2024,Electric,77652.04,110931.48,0
7180,4,3/5/2022,Q5,2024,Gas,44865.51,64093.59,0
7181,4,11/18/2024,Q4 e-tron,2024,Electric,39594.31,56563.3,2846.43
7182,9,6/12/2023,Q4 e-tron,2024,Electric,55080.89,78686.98,2446.06
7183,7,12/4/2023,A3,2024,Gas,48232.02,68902.88,0
7184,5,9/19/2022,Q7,2022,Gas,54482.15,77831.64,0
7185,5,6/5/2024,TT,2022,Gas,60695.58,86707.97,1043.04
7186,8,2/12/2023,e-tron GT,2023,Electric,79676.2,113823.14,0
7187,5,5/10/2023,A3,2023,Gas,47828.65,68326.64,0
7188,5,12/24/2023,Q8,2022,Hybrid,76999.61,109999.45,0
7189,4,12/22/2023,TT,2023,Gas,50612.09,72302.99,0
7190,8,12/27/2023,Q5,2024,Gas,32104.76,45863.94,0
7191,2,8/6/2024,e-tron GT,2024,Electric,89089.62,127270.89,0
7192,8,7/7/2022,Q4 e-tron,2024,Electric,53917.07,77024.39,0
7193,9,11/25/2023,Q5,2023,Gas,34781.7,49688.14,0
7194,9,5/15/2024,A4,2023,Gas,39377.19,56253.13,0
7195,1,6/15/2023,A3,2023,Gas,33031.27,47187.53,0
7196,5,11/7/2024,Q8,2022,Hybrid,67920.5,97029.28,0
7197,5,4/22/2022,Q8 e-tron,2023,Electric,75050.11,107214.45,0
7198,4,8/3/2022,e-tron GT,2023,Electric,90652.07,129502.96,0
7199,5,6/4/2022,RS5,2024,Gas,72448.29,103497.56,0
7200,10,5/22/2022,RS5,2022,Gas,61521.06,87887.23,0
7201,7,3/8/2023,e-tron GT,2024,Electric,95826.43,136894.9,0
7202,8,1/10/2024,Q5,2024,Gas,39681.01,56687.16,0
7203,5,11/6/2023,A3,2024,Gas,39684.27,56691.82,0
7204,5,10/7/2023,Q7,2022,Gas,44794.94,63992.77,0
7205,3,2/22/2024,Q5,2022,Gas,56416.1,80594.43,0
7206,1,7/28/2024,RS5,2023,Gas,70376.26,100537.51,0
7207,10,7/17/2024,A4,2024,Gas,40322.83,57604.04,0
7208,10,4/28/2022,RS5,2022,Gas,55173.33,78819.04,0
7209,7,11/13/2023,Q4 e-tron,2024,Electric,60852.91,86932.73,0
7210,4,11/8/2022,TT,2023,Gas,56149.69,80213.85,0
7211,7,6/2/2024,RS5,2022,Gas,78683.67,112405.24,0
7212,5,4/14/2024,Q7,2024,Gas,45428.38,64897.68,0
7213,1,1/27/2022,Q5,2022,Gas,47766.45,68237.78,0
7214,7,10/3/2022,Q5,2023,Gas,40567.82,57954.03,0
7215,8,2/28/2024,A4,2023,Gas,50285.14,71835.92,0
7216,7,8/7/2022,e-tron GT,2023,Electric,88563.7,126519.57,0
7217,1,12/25/2023,Q5,2023,Gas,38650.48,55214.97,0
7218,3,4/30/2023,Q8,2022,Hybrid,67214.86,96021.23,0
7219,8,2/7/2022,Q5,2022,Gas,50115.51,71593.58,0
7220,9,9/3/2024,Q5,2024,Gas,55722.93,79604.18,0
7221,5,6/26/2022,Q4 e-tron,2024,Electric,59697.27,85281.81,0
7222,5,2/24/2023,e-tron GT,2023,Electric,86171.82,123102.6,0
7223,4,5/19/2022,Q5,2023,Gas,56281.57,80402.24,0
7224,1,7/14/2024,Q8,2024,Hybrid,79077.26,112967.51,0
7225,7,7/11/2023,Q8,2024,Hybrid,61408.22,87726.03,1255.03
7226,2,7/31/2023,RS5,2023,Gas,73186.03,104551.47,0
7227,10,7/24/2024,A4,2023,Gas,56304.77,80435.38,0
7228,10,11/12/2024,Q7,2024,Gas,47796.57,68280.81,0
7229,6,8/29/2022,A4,2024,Gas,54680.57,78115.1,0
7230,4,11/6/2022,A3,2022,Gas,46197.5,65996.43,0
7231,6,9/30/2023,A3,2022,Gas,30571.9,43674.14,0
7232,4,12/27/2022,Q7,2023,Gas,51287.56,73267.95,0
7233,3,3/27/2023,Q7,2024,Gas,58211.19,83158.84,0
7234,3,2/25/2022,Q8,2024,Hybrid,63218.29,90311.84,0
7235,2,8/2/2024,Q5,2022,Gas,38707.21,55296.02,0
7236,1,9/29/2024,Q4 e-tron,2023,Electric,51706.46,73866.37,0
7237,8,3/30/2022,TT,2024,Gas,40785.83,58265.47,0
7238,5,7/2/2022,Q7,2022,Gas,60956.5,87080.71,0
7239,10,10/31/2024,Q8,2023,Hybrid,58093.51,82990.73,4152.48
7240,9,4/24/2024,TT,2022,Gas,44998.9,64284.14,2597.67
7241,10,10/20/2023,e-tron GT,2022,Electric,79341,113344.29,0
7242,8,12/30/2023,e-tron GT,2023,Electric,96578.23,137968.9,0
7243,1,4/14/2023,Q8,2022,Hybrid,73451.3,104930.43,4390.95
7244,1,1/12/2024,Q8,2022,Hybrid,73759.62,105370.88,0
7245,5,10/10/2024,A4,2024,Gas,52133.41,74476.3,0
7246,6,7/26/2024,Q8,2024,Hybrid,73791.74,105416.77,0
7247,1,2/19/2022,Q7,2022,Gas,50028.54,71469.35,0
7248,6,1/12/2022,e-tron GT,2023,Electric,90748.7,129641,1118.54
7249,9,10/31/2022,A4,2022,Gas,39045.3,55779,0
7250,2,5/24/2022,Q4 e-tron,2023,Electric,40623.55,58033.64,0
7251,1,2/26/2022,Q8 e-tron,2024,Electric,74056.89,105795.56,0
7252,2,5/15/2022,A3,2024,Gas,27950.22,39928.89,0
7253,8,10/14/2022,TT,2022,Gas,49249.35,70356.21,0
7254,8,4/8/2022,Q8,2024,Hybrid,64734.51,92477.87,0
7255,10,10/19/2022,A3,2024,Gas,25679.21,36684.58,0
7256,8,5/29/2023,TT,2024,Gas,53246.01,76065.73,0
7257,7,9/3/2024,RS5,2024,Gas,71796.18,102565.97,0
7258,5,10/6/2022,e-tron GT,2024,Electric,81001.15,115715.93,0
7259,6,3/18/2022,Q6 e-tron,2024,Electric,73193.62,104562.31,0
7260,8,11/16/2024,A3,2023,Gas,50317.74,71882.49,0
7261,6,3/30/2022,RS5,2022,Gas,72133.99,103048.56,2865.44
7262,3,8/12/2023,e-tron GT,2022,Electric,83531.13,119330.18,0
7263,3,4/9/2023,Q7,2024,Gas,55783.57,79690.81,0
7264,7,6/27/2023,Q4 e-tron,2022,Electric,45135.57,64479.38,0
7265,9,6/14/2022,RS5,2024,Gas,67327.28,96181.83,0
7266,2,5/25/2022,RS5,2023,Gas,60886.51,86980.73,0
7267,7,4/25/2022,Q6 e-tron,2024,Electric,63775.03,91107.18,0
7268,1,1/13/2024,RS5,2024,Gas,76472.29,109246.13,4204.49
7269,4,6/21/2022,Q5,2023,Gas,43433.76,62048.23,0
7270,5,11/27/2023,Q8,2022,Hybrid,57997.64,82853.77,0
7271,3,6/22/2022,Q4 e-tron,2023,Electric,53510.37,76443.38,0
7272,3,2/1/2022,Q7,2022,Gas,58307.71,83296.73,0
7273,10,6/25/2023,A3,2022,Gas,24942.08,35631.55,0
7274,4,9/24/2023,A3,2022,Gas,49441.27,70630.38,0
7275,7,12/23/2022,A3,2023,Gas,31614.75,45163.93,0
7276,3,3/30/2022,e-tron GT,2022,Electric,95031.98,135759.97,0
7277,7,6/7/2024,Q5,2022,Gas,51462.57,73517.96,0
7278,5,11/26/2022,TT,2022,Gas,58222.7,83175.29,0
7279,10,5/4/2024,e-tron GT,2022,Electric,83617.88,119454.11,0
7280,4,12/31/2022,Q7,2023,Gas,46039.69,65770.99,0
7281,7,7/6/2023,Q4 e-tron,2024,Electric,52195.05,74564.36,0
7282,10,6/12/2024,Q5,2023,Gas,45338.61,64769.44,0
7283,4,2/4/2024,Q5,2023,Gas,55149.98,78785.68,0
7284,10,11/22/2023,Q8,2022,Hybrid,56761.64,81088.05,0
7285,8,6/21/2022,TT,2024,Gas,62222.32,88889.03,0
7286,2,8/9/2024,Q4 e-tron,2024,Electric,42802.91,61147.01,0
7287,3,4/9/2024,TT,2024,Gas,44282.09,63260.13,0
7288,3,5/3/2023,RS5,2022,Gas,74395.85,106279.79,0
7289,10,11/6/2024,Q7,2023,Gas,46573.69,66533.85,0
7290,9,10/4/2023,Q4 e-tron,2023,Electric,54486.22,77837.46,0
7291,5,11/26/2022,Q7,2024,Gas,55117.22,78738.89,0
7292,8,5/17/2024,Q7,2023,Gas,69085.48,98693.54,0
7293,1,1/28/2023,Q7,2023,Gas,63351.97,90502.82,0
7294,7,8/11/2022,Q6 e-tron,2024,Electric,76130.05,108757.21,0
7295,5,11/23/2023,RS5,2023,Gas,74534.5,106477.86,0
7296,9,12/11/2024,e-tron GT,2022,Electric,85857.2,122653.15,0
7297,1,9/4/2024,Q4 e-tron,2022,Electric,53612.94,76589.91,0
7298,5,4/8/2024,RS5,2023,Gas,55651.27,79501.82,0
7299,6,6/9/2022,RS5,2023,Gas,63804.08,91148.69,0
7300,8,8/21/2023,Q7,2023,Gas,48444.24,69206.06,0
7301,4,9/9/2024,Q5,2022,Gas,32397.8,46282.57,0
7302,10,10/22/2024,TT,2022,Gas,61158.09,87368.7,0
7303,6,2/3/2022,Q8 e-tron,2023,Electric,52917.93,75597.05,0
7304,4,9/6/2024,RS5,2024,Gas,74365.84,106236.92,0
7305,3,8/2/2023,e-tron GT,2023,Electric,91280,130400,0
7306,4,5/17/2023,RS5,2022,Gas,81622.29,116603.27,0
7307,3,8/2/2023,Q4 e-tron,2024,Electric,56311.1,80444.43,0
7308,2,10/15/2022,A3,2024,Gas,34723.14,49604.49,0
7309,9,11/16/2024,A3,2023,Gas,34054.11,48648.73,0
7310,6,11/20/2022,Q4 e-tron,2024,Electric,56100.02,80142.89,0
7311,2,7/6/2023,e-tron GT,2022,Electric,102514.12,146448.75,0
7312,9,1/19/2022,RS5,2024,Gas,65973.89,94248.41,0
7313,2,3/3/2023,RS5,2024,Gas,75239.21,107484.58,0
7314,7,2/5/2024,Q4 e-tron,2022,Electric,38216.18,54594.55,0
7315,7,8/7/2024,Q8 e-tron,2022,Electric,69811.52,99730.75,0
7316,7,4/3/2024,TT,2022,Gas,39156.59,55937.99,0
7317,5,7/2/2023,TT,2022,Gas,53185.91,75979.87,0
7318,6,7/9/2024,Q8,2022,Hybrid,63403.55,90576.5,0
7319,8,6/20/2022,Q5,2022,Gas,32778.94,46827.06,0
7320,2,5/25/2023,A3,2024,Gas,41736.92,59624.17,0
7321,1,4/19/2022,Q8,2024,Hybrid,55681.09,79544.41,0
7322,3,8/2/2023,TT,2023,Gas,61069.15,87241.64,0
7323,9,12/1/2023,Q5,2022,Gas,36917.62,52739.46,0
7324,8,7/13/2023,Q8,2023,Hybrid,53629.2,76613.14,0
7325,3,5/19/2024,TT,2022,Gas,57972.08,82817.26,2970.63
7326,4,5/9/2023,Q4 e-tron,2023,Electric,56734.12,81048.75,0
7327,7,10/4/2022,e-tron GT,2022,Electric,97054.66,138649.51,4975.99
7328,8,11/30/2023,e-tron GT,2022,Electric,94681.66,135259.52,0
7329,7,4/17/2022,e-tron GT,2024,Electric,88978.34,127111.91,0
7330,2,7/2/2023,Q8,2023,Hybrid,63484.61,90692.3,0
7331,2,10/24/2024,Q4 e-tron,2024,Electric,54048.52,77212.17,0
7332,9,10/26/2022,Q7,2024,Gas,49382.7,70546.71,3101.72
7333,10,1/28/2022,Q5,2024,Gas,35721.07,51030.1,0
7334,4,8/11/2022,Q4 e-tron,2024,Electric,58559.86,83656.94,0
7335,8,2/24/2024,Q4 e-tron,2023,Electric,58799.9,83999.86,0
7336,1,11/29/2024,A4,2022,Gas,40195.76,57422.52,0
7337,5,10/24/2024,A3,2022,Gas,32441.89,46345.56,0
7338,9,3/11/2024,A4,2023,Gas,47223.46,67462.08,0
7339,8,3/6/2022,Q5,2023,Gas,33971.36,48530.51,0
7340,9,5/20/2023,Q5,2023,Gas,37590.9,53701.28,0
7341,10,8/23/2022,TT,2024,Gas,57187.82,81696.89,0
7342,1,3/19/2023,A3,2022,Gas,42850.38,61214.83,0
7343,10,1/3/2023,A4,2024,Gas,35263.3,50376.14,0
7344,8,1/15/2024,RS5,2023,Gas,57438.93,82055.62,0
7345,5,8/5/2024,Q7,2024,Gas,60133.87,85905.53,0
7346,10,8/25/2023,Q8,2023,Hybrid,57162.34,81660.49,0
7347,6,12/11/2024,A4,2023,Gas,47331.36,67616.23,3080.47
7348,2,7/11/2023,Q4 e-tron,2023,Electric,55281.75,78973.93,0
7349,10,11/19/2023,Q8,2022,Hybrid,72863.66,104090.95,0
7350,4,8/31/2022,Q4 e-tron,2022,Electric,58525.11,83607.3,0
7351,9,5/1/2023,A4,2022,Gas,56212.19,80303.13,0
7352,4,3/7/2022,Q7,2023,Gas,69169.7,98813.86,0
7353,4,4/5/2022,RS5,2024,Gas,63403.76,90576.8,0
7354,5,4/15/2023,RS5,2022,Gas,55850.68,79786.69,0
7355,3,8/22/2024,e-tron GT,2023,Electric,82818.45,118312.07,0
7356,6,9/25/2022,e-tron GT,2024,Electric,94056.97,134367.1,0
7357,2,10/5/2024,Q4 e-tron,2023,Electric,60499.53,86427.9,0
7358,5,4/14/2022,A4,2023,Gas,35420.13,50600.19,0
7359,7,1/19/2024,Q6 e-tron,2022,Electric,81670.3,116671.86,0
7360,5,5/11/2022,Q4 e-tron,2023,Electric,43164.79,61663.99,0
7361,9,6/26/2024,Q8,2022,Hybrid,62263.1,88947.29,0
7362,4,8/9/2024,TT,2024,Gas,65043.56,92919.37,0
7363,9,1/7/2023,e-tron GT,2023,Electric,85143.36,121633.37,0
7364,5,3/28/2024,Q5,2023,Gas,33085.52,47265.03,0
7365,8,7/29/2023,A3,2024,Gas,45099.2,64427.43,0
7366,5,8/2/2024,A4,2022,Gas,42198.45,60283.5,0
7367,1,6/8/2023,Q4 e-tron,2022,Electric,47488.69,67840.99,0
7368,7,5/27/2022,A4,2023,Gas,52702.54,75289.34,0
7369,9,5/4/2022,Q4 e-tron,2022,Electric,36133.77,51619.67,0
7370,2,2/28/2023,Q8,2023,Hybrid,74410.32,106300.46,0
7371,4,9/16/2024,A3,2023,Gas,27174.59,38820.84,0
7372,8,2/18/2024,RS5,2022,Gas,56880.83,81258.33,0
7373,7,4/14/2023,Q4 e-tron,2024,Electric,36195.19,51707.41,0
7374,1,4/8/2022,TT,2023,Gas,37619.2,53741.71,0
7375,7,5/10/2022,e-tron GT,2024,Electric,79324.03,113320.04,0
7376,2,6/30/2023,e-tron GT,2023,Electric,94163.26,134518.94,0
7377,10,9/28/2023,e-tron GT,2022,Electric,75741.53,108202.18,0
7378,10,3/2/2023,Q6 e-tron,2022,Electric,65095.55,92993.64,1859.74
7379,1,11/20/2023,RS5,2023,Gas,75520.31,107886.16,0
7380,3,6/25/2022,Q8,2022,Hybrid,75795.03,108278.61,2267.92
7381,2,4/14/2023,TT,2022,Gas,59186.33,84551.9,0
7382,4,7/31/2024,A3,2024,Gas,50690.84,72415.49,0
7383,1,8/23/2022,RS5,2022,Gas,72159.84,103085.48,0
7384,4,11/18/2022,Q4 e-tron,2022,Electric,48437.3,69196.14,0
7385,3,6/7/2024,Q7,2024,Gas,59448.74,84926.77,0
7386,2,12/19/2022,Q5,2024,Gas,58455.21,83507.45,0
7387,1,8/31/2024,Q7,2024,Gas,44885.44,64122.06,0
7388,8,3/24/2024,Q4 e-tron,2024,Electric,46910.53,67015.05,0
7389,5,12/9/2023,A3,2024,Gas,47699.92,68142.75,0
7390,7,6/18/2023,Q8 e-tron,2024,Electric,66968.66,95669.51,0
7391,7,8/8/2024,Q4 e-tron,2024,Electric,55057.1,78653,0
7392,5,2/21/2022,TT,2022,Gas,57966.38,82809.12,0
7393,7,6/19/2022,Q4 e-tron,2023,Electric,54551.27,77930.39,0
7394,2,5/9/2022,TT,2023,Gas,58500.57,83572.24,0
7395,2,1/8/2024,RS5,2022,Gas,65854.38,94077.69,0
7396,10,7/11/2024,TT,2023,Gas,64643.1,92347.29,0
7397,4,1/24/2024,Q4 e-tron,2022,Electric,54721.3,78173.29,0
7398,4,5/3/2023,A4,2024,Gas,29941.51,42773.58,0
7399,5,11/4/2022,Q7,2022,Gas,45829.94,65471.35,0
7400,6,1/19/2022,A4,2022,Gas,39084.7,55835.29,0
7401,10,5/15/2024,Q8,2023,Hybrid,71205.61,101722.3,0
7402,2,8/7/2022,RS5,2024,Gas,68960.02,98514.32,0
7403,6,8/13/2023,e-tron GT,2022,Electric,98314.35,140449.07,0
7404,7,5/21/2023,Q7,2023,Gas,61205.08,87435.83,0
7405,8,4/23/2023,A4,2023,Gas,45405.53,64865.04,0
7406,10,4/8/2023,A4,2023,Gas,30579.81,43685.44,0
7407,4,8/31/2024,Q4 e-tron,2023,Electric,46398.95,66284.22,0
7408,6,9/22/2023,A3,2024,Gas,45495.81,64994.02,0
7409,3,5/11/2024,Q5,2023,Gas,32913.99,47019.98,0
7410,8,10/21/2023,A3,2024,Gas,38205.08,54578.68,0
7411,6,4/6/2022,A4,2024,Gas,41623.36,59461.94,0
7412,9,11/27/2024,A4,2022,Gas,49613.14,70875.92,0
7413,7,2/24/2023,TT,2023,Gas,53444.31,76349.02,0
7414,7,10/29/2024,A4,2023,Gas,52552.95,75075.64,0
7415,7,11/30/2024,TT,2023,Gas,50594.49,72277.84,0
7416,4,1/18/2023,Q8,2022,Hybrid,58654.32,83791.88,0
7417,8,10/12/2022,Q7,2022,Gas,60895.47,86993.53,0
7418,4,4/8/2024,A4,2022,Gas,30618.32,43740.46,0
7419,5,1/15/2024,TT,2022,Gas,39851.05,56930.07,0
7420,3,1/15/2022,RS5,2024,Gas,59207.68,84582.4,0
7421,4,1/24/2022,Q8,2023,Hybrid,71479.89,102114.13,0
7422,1,2/15/2022,A4,2022,Gas,33970.54,48529.35,0
7423,6,8/5/2022,Q7,2023,Gas,50686.5,72409.29,0
7424,1,11/9/2024,Q8,2024,Hybrid,57058.02,81511.46,0
7425,10,7/23/2022,RS5,2023,Gas,65883.45,94119.22,0
7426,4,10/2/2022,Q4 e-tron,2024,Electric,40022.19,57174.56,0
7427,3,10/31/2023,A3,2023,Gas,39819.07,56884.39,0
7428,5,8/15/2023,A3,2024,Gas,31985.95,45694.21,0
7429,3,3/13/2024,A4,2023,Gas,50032.44,71474.92,0
7430,1,4/23/2022,e-tron GT,2023,Electric,98098.17,140140.25,0
7431,2,9/19/2023,A4,2023,Gas,31341.76,44773.95,0
7432,8,4/11/2022,A4,2023,Gas,29904.49,42720.7,0
7433,9,7/21/2024,Q7,2024,Gas,57839.49,82627.84,0
7434,3,6/15/2023,Q5,2022,Gas,42802.1,61145.86,0
7435,1,2/6/2023,A3,2024,Gas,36410.07,52014.38,0
7436,6,11/6/2023,TT,2023,Gas,52641.48,75202.12,0
7437,8,10/3/2023,A3,2023,Gas,26520.72,37886.75,0
7438,10,6/29/2023,A4,2023,Gas,35614.52,50877.89,0
7439,1,11/4/2023,Q5,2022,Gas,54868.27,78383.25,0
7440,5,5/22/2022,TT,2024,Gas,59238.37,84626.24,0
7441,3,11/17/2023,Q4 e-tron,2023,Electric,52211.34,74587.63,0
7442,1,10/14/2023,Q8,2022,Hybrid,54239.67,77485.25,0
7443,2,11/19/2022,Q4 e-tron,2024,Electric,50665.28,72378.97,0
7444,9,9/6/2022,Q4 e-tron,2022,Electric,56984.5,81406.43,0
7445,5,7/12/2023,Q8,2022,Hybrid,67418.08,96311.54,0
7446,9,8/28/2023,RS5,2022,Gas,64717.79,92453.99,0
7447,7,10/22/2023,Q7,2023,Gas,61903.52,88433.6,0
7448,5,9/20/2024,A3,2024,Gas,50668.79,72383.98,0
7449,10,7/22/2023,Q4 e-tron,2024,Electric,46975.48,67107.83,0
7450,10,7/1/2023,Q5,2023,Gas,32707.14,46724.49,0
7451,1,6/14/2022,RS5,2023,Gas,74730.34,106757.63,0
7452,5,7/17/2022,Q7,2022,Gas,65058.78,92941.11,0
7453,4,10/18/2022,A3,2024,Gas,38521.53,55030.76,0
7454,2,6/1/2022,Q7,2022,Gas,66728.77,95326.82,0
7455,2,2/28/2024,A4,2024,Gas,37139.55,53056.5,0
7456,2,5/24/2022,Q7,2024,Gas,61172.57,87389.39,0
7457,7,3/19/2024,Q5,2022,Gas,36294.82,51849.74,3745.29
7458,7,5/15/2022,RS5,2023,Gas,79874.43,114106.33,0
7459,9,8/31/2024,Q5,2023,Gas,35009.28,50013.26,0
7460,3,3/6/2023,TT,2022,Gas,37579.09,53684.41,0
7461,8,6/13/2023,TT,2022,Gas,48181.57,68830.82,0
7462,6,3/3/2023,e-tron GT,2022,Electric,76888.8,109841.15,0
7463,2,6/14/2024,RS5,2022,Gas,58292.13,83274.47,0
7464,9,6/12/2024,RS5,2024,Gas,63807.13,91153.04,0
7465,7,1/31/2024,A4,2022,Gas,50503.83,72148.33,0
7466,6,8/17/2024,A4,2022,Gas,41718.25,59597.5,0
7467,9,8/27/2023,TT,2024,Gas,58395.19,83421.7,3425.73
7468,1,3/3/2023,TT,2024,Gas,52988,75697.14,0
7469,4,10/23/2024,e-tron GT,2023,Electric,90089.88,128699.83,0
7470,1,10/22/2022,Q5,2022,Gas,51103.08,73004.4,0
7471,10,2/13/2024,Q8 e-tron,2022,Electric,53355.06,76221.51,0
7472,9,9/29/2024,Q4 e-tron,2023,Electric,51708.79,73869.7,0
7473,7,5/17/2022,e-tron GT,2023,Electric,98583.32,140833.31,1488.84
7474,9,12/30/2024,e-tron GT,2023,Electric,82973.14,118533.06,0
7475,1,3/19/2024,RS5,2023,Gas,73200.67,104572.39,0
7476,5,5/7/2024,e-tron GT,2022,Electric,80848.42,115497.75,0
7477,4,10/21/2024,e-tron GT,2024,Electric,97076.61,138680.87,0
7478,1,6/11/2022,RS5,2024,Gas,54716.02,78165.75,0
7479,4,5/28/2022,RS5,2022,Gas,61094.66,87278.08,0
7480,9,8/14/2024,RS5,2022,Gas,64540.36,92200.52,0
7481,8,11/9/2024,Q7,2024,Gas,59495.48,84993.54,0
7482,9,5/14/2023,A4,2022,Gas,32412.16,46303.08,0
7483,2,9/10/2023,Q4 e-tron,2023,Electric,50116.56,71595.08,0
7484,1,7/24/2023,Q5,2022,Gas,46046.88,65781.25,0
7485,6,8/1/2022,Q8,2022,Hybrid,70353.9,100505.57,0
7486,5,11/3/2022,Q5,2022,Gas,40176,57394.29,0
7487,3,8/10/2022,Q4 e-tron,2024,Electric,57631,82330,0
7488,3,9/5/2024,Q6 e-tron,2023,Electric,62199.35,88856.21,0
7489,1,11/6/2024,Q5,2022,Gas,32510.11,46443.02,0
7490,5,8/21/2023,Q4 e-tron,2022,Electric,45691.11,65273.01,0
7491,9,9/27/2024,A3,2022,Gas,52353.76,74791.09,0
7492,10,6/27/2022,A3,2024,Gas,47674.06,68105.8,0
7493,4,11/18/2024,A4,2022,Gas,39411.14,56301.63,0
7494,7,12/11/2024,e-tron GT,2023,Electric,98652.71,140932.45,0
7495,7,6/2/2022,TT,2023,Gas,61852.36,88360.51,0
7496,5,2/7/2022,Q4 e-tron,2023,Electric,43760.58,62515.11,0
7497,1,8/21/2022,Q4 e-tron,2023,Electric,36329.75,51899.65,0
7498,2,2/8/2022,Q5,2022,Gas,43499.56,62142.23,0
7499,9,2/18/2022,RS5,2024,Gas,76619.22,109456.03,0
7500,10,1/21/2024,RS5,2023,Gas,65161.96,93088.52,0
7501,7,11/16/2024,Q8,2024,Hybrid,51709.75,73871.07,0
7502,9,4/23/2024,TT,2023,Gas,42693.03,60990.05,0
7503,2,11/16/2022,Q8,2024,Hybrid,57153.42,81647.74,0
7504,7,5/27/2022,Q5,2022,Gas,47401.21,67716.01,0
7505,6,4/6/2022,Q5,2024,Gas,49150.83,70215.47,0
7506,8,7/27/2023,Q8,2022,Hybrid,70842.98,101204.26,0
7507,5,8/4/2022,RS5,2023,Gas,58455.33,83507.62,0
7508,1,6/11/2022,TT,2022,Gas,56158.59,80226.56,0
7509,4,6/23/2022,TT,2023,Gas,38817.74,55453.92,0
